# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,Co,Fe,Zr,Co_adjusted,Fe_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity,distance_2d,# Fe_alpha,Fe_beta,Co_alpha,Co_beta
3.09E+02,-9.00E+00,0.00E+00,3.00E+01,3.90E+06,3.49E+06,0.00E+00,1.42E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.18E+05,5.79E+05,1.66E+05,2.00E+05,2.89E+04,4.85E+03,1.08E+03,1.08E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.18E+02,8.45E+02,5.67E+02,1.49E+00,2.18E+02,1.28E-05,2.18E+02,1.00E+00,2.18E+02,8.54E-05,0.178738268,0.254617738,0.566643994,0.197688267,0.248021398,0.554290335,2.63E+00,5.32E-01,2.53E+02,4.19E-04,5.95E+03,8.10E+02,6.19E+03,8.49E+02
3.10E+02,-6.00E+00,0.00E+00,3.00E+01,3.89E+06,3.39E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.91E+05,5.55E+05,1.51E+05,1.94E+05,2.83E+04,4.87E+03,1.03E+03,1.04E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.19E+02,8.40E+02,5.51E+02,1.53E+00,2.19E+02,1.26E-05,2.19E+02,1.00E+00,2.19E+02,9.28E-05,0.179618142,0.237238563,0.583143295,0.198402763,0.231038085,0.570559152,2.62E+00,5.08E-01,2.64E+02,4.25E-04,5.42E+03,7.38E+02,6.06E+03,8.31E+02
3.11E+02,-3.00E+00,0.00E+00,3.00E+01,3.88E+06,3.38E+06,0.00E+00,1.40E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.86E+05,5.51E+05,1.40E+05,1.92E+05,2.81E+04,5.17E+03,9.55E+02,1.09E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.20E+02,8.59E+02,5.51E+02,1.56E+00,2.20E+02,1.25E-05,2.20E+02,1.00E+00,2.20E+02,1.04E-04,0.180103357,0.220790389,0.599106255,0.19867856,0.214982609,0.586338831,2.60E+00,4.90E-01,2.83E+02,4.68E-04,4.96E+03,6.74E+02,6.06E+03,8.30E+02
3.12E+02,0.00E+00,0.00E+00,3.00E+01,3.87E+06,3.48E+06,0.00E+00,1.40E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.86E+05,5.51E+05,1.34E+05,1.94E+05,2.88E+04,5.46E+03,1.00E+03,1.12E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.21E+02,9.04E+02,5.66E+02,1.60E+00,2.21E+02,1.25E-05,2.21E+02,2.00E+00,2.21E+02,1.03E-04,0.180207546,0.205322323,0.614470131,0.198532862,0.199901019,0.601566118,2.59E+00,4.72E-01,3.14E+02,4.08E-04,4.73E+03,6.44E+02,6.22E+03,8.53E+02
3.13E+02,3.00E+00,0.00E+00,3.00E+01,3.87E+06,3.49E+06,0.00E+00,1.42E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.74E+05,5.40E+05,1.24E+05,1.90E+05,2.88E+04,5.53E+03,9.48E+02,1.09E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.22E+02,9.25E+02,5.66E+02,1.63E+00,2.22E+02,1.25E-05,2.22E+02,2.00E+00,2.22E+02,1.16E-04,0.179950223,0.190793098,0.62925668,0.197988128,0.185747658,0.616264214,2.58E+00,4.56E-01,3.36E+02,4.20E-04,4.40E+03,5.98E+02,6.13E+03,8.40E+02
3.14E+02,6.00E+00,0.00E+00,3.00E+01,3.90E+06,3.46E+06,0.00E+00,1.34E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.61E+05,5.29E+05,1.15E+05,1.88E+05,2.90E+04,5.74E+03,9.18E+02,1.08E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.23E+02,9.40E+02,5.62E+02,1.67E+00,2.23E+02,1.24E-05,2.23E+02,2.00E+00,2.23E+02,1.20E-04,0.179349912,0.177158519,0.643491569,0.197065172,0.172477717,0.63045711,2.56E+00,4.40E-01,3.54E+02,4.28E-04,4.05E+03,5.51E+02,6.12E+03,8.38E+02
3.15E+02,9.00E+00,0.00E+00,3.00E+01,3.90E+06,3.33E+06,0.00E+00,1.40E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.23E+05,4.94E+05,1.03E+05,1.77E+05,2.73E+04,5.85E+03,8.79E+02,1.00E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.24E+02,9.27E+02,5.39E+02,1.72E+00,2.24E+02,1.23E-05,2.24E+02,2.00E+00,2.24E+02,1.26E-04,0.178429517,0.164436665,0.657133818,0.19579212,0.160104366,0.644103514,2.55E+00,4.22E-01,3.60E+02,4.71E-04,3.61E+03,4.90E+02,5.80E+03,7.95E+02
3.16E+02,1.20E+01,0.00E+00,3.00E+01,3.89E+06,3.44E+06,0.00E+00,1.42E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.30E+05,5.00E+05,9.75E+04,1.79E+05,2.79E+04,6.08E+03,8.74E+02,1.05E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.25E+02,9.83E+02,5.56E+02,1.77E+00,2.25E+02,1.20E-05,2.25E+02,2.00E+00,2.25E+02,1.25E-04,0.177208569,0.152551447,0.670239984,0.194189553,0.148552112,0.657258335,2.54E+00,4.07E-01,3.98E+02,4.92E-04,3.40E+03,4.62E+02,5.93E+03,8.13E+02
3.17E+02,1.50E+01,0.00E+00,3.00E+01,3.88E+06,3.48E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,5.32E+05,5.02E+05,9.26E+04,1.79E+05,2.82E+04,6.47E+03,9.21E+02,1.05E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.26E+02,1.03E+03,5.64E+02,1.82E+00,2.26E+02,1.17E-05,2.26E+02,3.00E+00,2.26E+02,1.38E-04,0.175713693,0.141506649,0.682779659,0.192289387,0.137822008,0.669888605,2.54E+00,3.88E-01,4.31E+02,5.32E-04,3.20E+03,4.35E+02,5.96E+03,8.17E+02
3.18E+02,1.80E+01,0.00E+00,3.00E+01,3.88E+06,3.48E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,5.22E+05,4.93E+05,8.62E+04,1.75E+05,2.83E+04,6.71E+03,8.84E+02,1.04E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.27E+02,1.06E+03,5.65E+02,1.88E+00,2.27E+02,1.14E-05,2.27E+02,3.00E+00,2.27E+02,1.47E-04,0.173965294,0.13124124,0.694793466,0.19011403,0.127853697,0.682032274,2.53E+00,3.68E-01,4.61E+02,5.21E-04,2.98E+03,4.06E+02,5.88E+03,8.05E+02
3.19E+02,2.10E+01,0.00E+00,3.00E+01,3.87E+06,3.45E+06,0.00E+00,1.38E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,5.05E+05,4.78E+05,7.97E+04,1.70E+05,2.75E+04,6.88E+03,8.62E+02,1.03E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.28E+02,1.09E+03,5.59E+02,1.94E+00,2.28E+02,1.15E-05,2.28E+02,3.00E+00,2.28E+02,1.57E-04,0.171982259,0.121699943,0.706317798,0.187685918,0.118590927,0.693723156,2.52E+00,3.47E-01,4.88E+02,5.26E-04,2.76E+03,3.76E+02,5.72E+03,7.83E+02
3.20E+02,2.40E+01,0.00E+00,3.00E+01,3.87E+06,3.33E+06,0.00E+00,1.46E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,4.80E+05,4.55E+05,7.21E+04,1.61E+05,2.63E+04,6.73E+03,8.35E+02,9.98E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.29E+02,1.08E+03,5.40E+02,2.01E+00,2.29E+02,1.14E-05,2.29E+02,3.00E+00,2.29E+02,1.74E-04,0.169793794,0.112871764,0.717334442,0.1850369,0.110022544,0.704940557,2.52E+00,3.24E-01,5.02E+02,6.35E-04,2.47E+03,3.36E+02,5.44E+03,7.46E+02
3.21E+02,2.70E+01,0.00E+00,3.00E+01,3.87E+06,3.45E+06,0.00E+00,1.38E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,4.89E+05,4.63E+05,6.98E+04,1.62E+05,2.66E+04,7.10E+03,8.48E+02,1.01E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.30E+02,1.16E+03,5.59E+02,2.08E+00,2.30E+02,1.18E-05,2.30E+02,3.00E+00,2.30E+02,2.08E-04,0.167414001,0.104685695,0.727900304,0.18218351,0.102077745,0.715738745,2.51E+00,2.98E-01,5.63E+02,6.40E-04,2.40E+03,3.26E+02,5.55E+03,7.60E+02
3.22E+02,3.00E+01,0.00E+00,3.00E+01,3.92E+06,3.48E+06,0.00E+00,1.45E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,4.89E+05,4.63E+05,6.53E+04,1.59E+05,2.68E+04,7.44E+03,8.06E+02,1.06E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.31E+02,1.22E+03,5.65E+02,2.15E+00,2.31E+02,1.21E-05,2.31E+02,3.00E+00,2.31E+02,2.37E-04,0.164871315,0.097126924,0.738001761,0.179157726,0.094742554,0.72609972,2.51E+00,2.73E-01,6.09E+02,7.12E-04,2.21E+03,3.01E+02,5.45E+03,7.46E+02
3.23E+02,3.30E+01,0.00E+00,3.00E+01,3.91E+06,3.46E+06,0.00E+00,1.38E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,4.74E+05,4.50E+05,6.07E+04,1.54E+05,2.61E+04,7.62E+03,8.24E+02,1.03E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.32E+02,1.25E+03,5.59E+02,2.23E+00,2.32E+02,1.24E-05,2.32E+02,4.00E+00,2.32E+02,2.59E-04,0.162181268,0.09014018,0.747678552,0.175977095,0.087962204,0.736060701,2.50E+00,2.51E-01,6.54E+02,7.62E-04,2.05E+03,2.79E+02,5.28E+03,7.23E+02
3.24E+02,3.60E+01,0.00E+00,3.00E+01,3.90E+06,3.43E+06,0.00E+00,1.37E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,2.50E+05,2.41E+05,7.59E+02,5.54E+02,5.08E+02,8.13E+02,2.82E+02,1.19E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.33E+02,6.79E+02,4.14E+02,1.64E+00,2.33E+02,2.50E-05,2.33E+02,2.00E+00,2.33E+02,-2.12E-08,0.159357857,0.083676516,0.756965627,0.172657559,0.081688461,0.745653981,3.40E+00,7.58E-01,3.42E+01,3.18E-05,1.72E+01,2.34E+00,1.05E+02,1.44E+01
3.26E+02,-3.30E+01,3.00E+00,3.00E+01,3.90E+06,3.59E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.54E+05,6.99E+05,2.89E+05,2.22E+05,2.77E+04,3.24E+03,1.32E+03,1.03E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.34E+02,8.25E+02,5.92E+02,1.39E+00,2.34E+02,1.26E-05,2.34E+02,1.00E+00,2.34E+02,6.97E-08,0.167504733,0.438080671,0.394414596,0.187315272,0.427162029,0.385522699,2.85E+00,6.69E-01,1.54E+02,-3.31E-05,1.06E+04,1.44E+03,6.02E+03,8.24E+02
3.27E+02,-3.00E+01,3.00E+00,3.00E+01,3.89E+06,3.47E+06,0.00E+00,1.39E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,7.26E+05,6.75E+05,2.69E+05,2.17E+05,2.77E+04,3.33E+03,1.28E+03,1.02E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.35E+02,8.01E+02,5.74E+02,1.40E+00,2.35E+02,1.25E-05,2.35E+02,1.00E+00,2.35E+02,3.44E-05,0.172326368,0.414238671,0.413434961,0.192430529,0.403584729,0.403984742,2.82E+00,6.68E-01,1.53E+02,3.34E-04,9.82E+03,1.34E+03,6.03E+03,8.26E+02
3.28E+02,-2.70E+01,3.00E+00,3.00E+01,3.89E+06,3.45E+06,0.00E+00,1.45E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.01E+05,6.53E+05,2.53E+05,2.16E+05,2.82E+04,3.49E+03,1.25E+03,9.87E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.36E+02,7.88E+02,5.67E+02,1.39E+00,2.36E+02,1.26E-05,2.36E+02,1.00E+00,2.36E+02,4.00E-05,0.176773348,0.390885467,0.432341184,0.197112972,0.380538406,0.422348622,2.80E+00,6.62E-01,1.57E+02,3.46E-04,9.18E+03,1.25E+03,6.14E+03,8.41E+02
3.29E+02,-2.40E+01,3.00E+00,3.00E+01,3.88E+06,3.48E+06,0.00E+00,1.39E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,7.05E+05,6.57E+05,2.40E+05,2.19E+05,2.92E+04,3.77E+03,1.28E+03,1.04E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.37E+02,7.94E+02,5.74E+02,1.38E+00,2.37E+02,1.25E-05,2.37E+02,2.00E+00,2.37E+02,4.92E-05,0.180826232,0.36808617,0.451087598,0.201342404,0.358083426,0.44057417,2.77E+00,6.59E-01,1.69E+02,3.29E-04,8.74E+03,1.19E+03,6.29E+03,8.62E+02
3.30E+02,-2.10E+01,3.00E+00,3.00E+01,3.88E+06,3.47E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.87E+05,6.40E+05,2.23E+05,2.19E+05,2.93E+04,3.81E+03,1.19E+03,1.06E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.38E+02,7.87E+02,5.72E+02,1.38E+00,2.38E+02,1.24E-05,2.38E+02,1.00E+00,2.38E+02,5.63E-05,0.184448695,0.346005764,0.469545541,0.205082467,0.336380251,0.458537282,2.74E+00,6.41E-01,1.78E+02,3.50E-04,8.10E+03,1.10E+03,6.43E+03,8.81E+02
3.31E+02,-1.80E+01,3.00E+00,3.00E+01,3.92E+06,3.43E+06,0.00E+00,1.40E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.66E+05,6.22E+05,2.06E+05,2.15E+05,2.91E+04,3.94E+03,1.16E+03,1.06E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.39E+02,7.76E+02,5.63E+02,1.38E+00,2.39E+02,1.26E-05,2.39E+02,1.00E+00,2.39E+02,6.38E-05,0.187638307,0.32464726,0.487714434,0.208330607,0.315427155,0.476242238,2.72E+00,6.27E-01,1.89E+02,3.18E-04,7.46E+03,1.01E+03,6.44E+03,8.82E+02
3.32E+02,-1.50E+01,3.00E+00,3.00E+01,3.92E+06,3.26E+06,0.00E+00,1.39E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.19E+05,5.80E+05,1.84E+05,2.05E+05,2.86E+04,3.91E+03,1.07E+03,9.76E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.40E+02,7.48E+02,5.34E+02,1.40E+00,2.40E+02,1.25E-05,2.40E+02,1.00E+00,2.40E+02,6.91E-05,0.190374534,0.304145528,0.505479939,0.211066926,0.295352086,0.493580988,2.70E+00,6.06E-01,1.91E+02,3.80E-04,6.64E+03,9.03E+02,6.21E+03,8.51E+02
3.33E+02,-1.20E+01,3.00E+00,3.00E+01,3.91E+06,3.30E+06,0.00E+00,1.37E+07,1.02E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,6.16E+05,5.78E+05,1.74E+05,2.06E+05,2.90E+04,4.18E+03,1.01E+03,9.96E+04,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.41E+02,7.71E+02,5.39E+02,1.43E+00,2.41E+02,1.26E-05,2.41E+02,1.00E+00,2.41E+02,7.38E-05,0.192658281,0.284514342,0.522827377,0.213296415,0.276163958,0.510539627,2.68E+00,5.84E-01,2.09E+02,3.75E-04,6.22E+03,8.46E+02,6.37E+03,8.73E+02
3.34E+02,-9.00E+00,3.00E+00,3.00E+01,3.90E+06,3.40E+06,0.00E+00,1.38E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,6.21E+05,5.82E+05,1.66E+05,2.10E+05,2.98E+04,4.51E+03,1.05E+03,1.05E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.42E+02,8.09E+02,5.55E+02,1.46E+00,2.42E+02,1.27E-05,2.42E+02,1.00E+00,2.42E+02,7.85E-05,0.194493545,0.265759642,0.539746813,0.215022308,0.257863244,0.527114448,2.66E+00,5.62E-01,2.30E+02,4.02E-04,5.92E+03,8.06E+02,6.56E+03,8.98E+02
3.35E+02,-6.00E+00,3.00E+00,3.00E+01,3.90E+06,3.40E+06,0.00E+00,1.43E+07,1.03E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,6.06E+05,5.69E+05,1.54E+05,2.08E+05,2.97E+04,4.52E+03,1.13E+03,1.05E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.43E+02,8.23E+02,5.54E+02,1.49E+00,2.43E+02,1.27E-05,2.43E+02,2.00E+00,2.43E+02,8.66E-05,0.195879371,0.247968278,0.556152351,0.216249535,0.24052995,0.543220515,2.64E+00,5.38E-01,2.46E+02,4.07E-04,5.47E+03,7.45E+02,6.57E+03,9.00E+02
3.36E+02,-3.00E+00,3.00E+00,3.00E+01,3.89E+06,3.38E+06,0.00E+00,1.40E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,5.95E+05,5.58E+05,1.43E+05,2.06E+05,2.99E+04,4.79E+03,1.03E+03,1.06E+05,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+02,8.38E+02,5.52E+02,1.52E+00,2.44E+02,1.25E-05,2.44E+02,1.00E+00,2.44E+02,1.03E-04,0.196830892,0.231091743,0.572077365,0.216993844,0.224111642,0.558894515,2.62E+00,5.19E-01,2.63E+02,4.63E-04,5.10E+03,6.94E+02,6.57E+03,9.00E+02
