# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,Co,Fe,Zr,Co_adjusted,Fe_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity,distance_2d,# Fe_alpha,Fe_beta,Co_alpha,Co_beta
3.36E+02,-3.00E+00,3.00E+00,3.00E+01,4.04E+06,3.81E+06,0.00E+00,1.41E+07,1.18E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.29E+06,1.14E+06,2.16E+05,8.29E+05,1.17E+05,2.47E+03,2.19E+03,2.23E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.44E+02,1.06E+03,7.29E+02,1.46E+00,2.44E+02,1.16E-05,2.44E+02,1.00E+00,2.44E+02,3.18E-05,0.615777868,0.20833515,0.175886983,0.615777815,0.208335246,0.175886939,3.10E+00,4.71E-01,3.26E+02,2.28E-04,6.94E+03,9.44E+02,2.96E+04,4.05E+03
3.37E+02,0.00E+00,3.00E+00,3.00E+01,4.04E+06,3.80E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.26E+06,1.12E+06,2.02E+05,8.20E+05,1.17E+05,2.46E+03,2.33E+03,2.12E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.45E+02,1.04E+03,7.22E+02,1.45E+00,2.45E+02,1.18E-05,2.45E+02,1.00E+00,2.45E+02,3.19E-05,0.619520844,0.196360222,0.184118935,0.619520727,0.196360185,0.184119089,3.09E+00,4.81E-01,3.20E+02,2.40E-04,6.42E+03,8.73E+02,2.92E+04,4.01E+03
3.38E+02,3.00E+00,3.00E+00,3.00E+01,4.05E+06,3.80E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.24E+06,1.10E+06,1.88E+05,8.10E+05,1.16E+05,2.66E+03,2.19E+03,2.24E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.46E+02,1.03E+03,7.15E+02,1.44E+00,2.46E+02,1.18E-05,2.46E+02,1.00E+00,2.46E+02,3.35E-05,0.622352573,0.185055719,0.192591708,0.62235317,0.185055817,0.192591013,3.09E+00,4.86E-01,3.08E+02,2.81E-04,5.91E+03,8.03E+02,2.90E+04,3.97E+03
3.39E+02,6.00E+00,3.00E+00,3.00E+01,4.05E+06,3.79E+06,0.00E+00,1.42E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.21E+06,1.07E+06,1.77E+05,7.99E+05,1.14E+05,2.65E+03,2.14E+03,2.19E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.47E+02,1.02E+03,7.10E+02,1.43E+00,2.47E+02,1.19E-05,2.47E+02,1.00E+00,2.47E+02,3.77E-05,0.624292959,0.174382142,0.201324899,0.624293624,0.174381857,0.201324519,3.08E+00,4.94E-01,3.02E+02,2.33E-04,5.56E+03,7.57E+02,2.86E+04,3.92E+03
3.40E+02,9.00E+00,3.00E+00,3.00E+01,4.04E+06,3.88E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.22E+06,1.09E+06,1.70E+05,8.08E+05,1.15E+05,2.90E+03,2.17E+03,2.35E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.48E+02,1.03E+03,7.23E+02,1.43E+00,2.48E+02,1.19E-05,2.48E+02,1.00E+00,2.48E+02,3.49E-05,0.625357175,0.164348494,0.210294331,0.625357318,0.164348468,0.210294215,3.07E+00,5.03E-01,3.03E+02,2.34E-04,5.28E+03,7.18E+02,2.91E+04,3.98E+03
3.41E+02,1.20E+01,3.00E+00,3.00E+01,4.03E+06,3.74E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.15E+06,1.03E+06,1.54E+05,7.69E+05,1.10E+05,2.71E+03,2.09E+03,2.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.49E+02,9.79E+02,6.90E+02,1.42E+00,2.49E+02,1.19E-05,2.49E+02,1.00E+00,2.49E+02,3.57E-05,0.625569636,0.154895701,0.219534664,0.625570099,0.154894914,0.219534987,3.06E+00,5.16E-01,2.85E+02,3.00E-04,4.78E+03,6.51E+02,2.77E+04,3.79E+03
3.42E+02,1.50E+01,3.00E+00,3.00E+01,4.02E+06,3.65E+06,0.00E+00,1.40E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.10E+06,9.85E+05,1.42E+05,7.40E+05,1.06E+05,2.79E+03,1.95E+03,2.29E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.50E+02,9.44E+02,6.69E+02,1.41E+00,2.50E+02,1.19E-05,2.50E+02,2.00E+00,2.50E+02,3.61E-05,0.624953983,0.146025774,0.229020242,0.624954192,0.146025656,0.229020152,3.05E+00,5.24E-01,2.70E+02,2.48E-04,4.36E+03,5.94E+02,2.67E+04,3.66E+03
3.43E+02,1.80E+01,3.00E+00,3.00E+01,4.06E+06,3.75E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.10E+06,9.86E+05,1.37E+05,7.43E+05,1.07E+05,3.00E+03,1.97E+03,2.38E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.51E+02,9.56E+02,6.81E+02,1.40E+00,2.51E+02,1.21E-05,2.51E+02,1.00E+00,2.51E+02,3.92E-05,0.623536269,0.137694552,0.238769178,0.623536356,0.137694705,0.238768938,3.04E+00,5.39E-01,2.70E+02,2.93E-04,4.20E+03,5.72E+02,2.69E+04,3.68E+03
3.44E+02,2.10E+01,3.00E+00,3.00E+01,4.06E+06,3.75E+06,0.00E+00,1.35E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.07E+06,9.67E+05,1.29E+05,7.29E+05,1.06E+05,3.22E+03,1.92E+03,2.33E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.52E+02,9.44E+02,6.77E+02,1.40E+00,2.52E+02,1.23E-05,2.52E+02,1.00E+00,2.52E+02,4.40E-05,0.621337353,0.129860629,0.248802018,0.621337295,0.129860587,0.248802118,3.03E+00,5.49E-01,2.59E+02,3.22E-04,3.91E+03,5.31E+02,2.65E+04,3.63E+03
3.45E+02,2.40E+01,3.00E+00,3.00E+01,4.06E+06,3.86E+06,0.00E+00,1.44E+07,1.21E+05,0.00E+00,0.00E+00,0.00E+00,3.56E+01,1.06E+06,9.56E+05,1.24E+05,7.30E+05,1.06E+05,3.32E+03,1.97E+03,2.56E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.53E+02,9.58E+02,6.90E+02,1.39E+00,2.53E+02,1.24E-05,2.53E+02,1.00E+00,2.53E+02,4.73E-05,0.618390746,0.122521158,0.259088096,0.618390258,0.122521277,0.259088465,3.02E+00,5.76E-01,2.61E+02,3.27E-04,3.75E+03,5.10E+02,2.65E+04,3.63E+03
3.46E+02,2.70E+01,3.00E+00,3.00E+01,4.06E+06,3.83E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.04E+06,9.41E+05,1.17E+05,7.08E+05,1.03E+05,3.38E+03,1.94E+03,2.46E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.54E+02,9.38E+02,6.80E+02,1.38E+00,2.54E+02,1.24E-05,2.54E+02,2.00E+00,2.54E+02,5.06E-05,0.614712847,0.115623372,0.269663781,0.614713351,0.115623206,0.269663443,3.01E+00,5.95E-01,2.47E+02,3.64E-04,3.51E+03,4.77E+02,2.58E+04,3.54E+03
3.47E+02,3.00E+01,3.00E+00,3.00E+01,4.05E+06,3.67E+06,0.00E+00,1.46E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.59E+01,9.49E+05,8.63E+05,1.06E+05,6.64E+05,9.70E+04,3.31E+03,1.72E+03,2.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.55E+02,8.86E+02,6.46E+02,1.37E+00,2.55E+02,1.24E-05,2.55E+02,1.00E+00,2.55E+02,5.46E-05,0.610344183,0.109163034,0.280492783,0.610343556,0.10916343,0.280493013,3.00E+00,6.20E-01,2.27E+02,3.72E-04,3.16E+03,4.30E+02,2.42E+04,3.31E+03
3.48E+02,3.30E+01,3.00E+00,3.00E+01,4.05E+06,3.62E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.33E+05,1.30E+05,5.81E+02,5.94E+02,4.20E+02,5.44E+02,2.30E+02,2.09E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.56E+02,6.78E+02,3.77E+02,1.80E+00,2.56E+02,3.38E-05,2.56E+02,1.00E+01,2.56E+02,1.76E-02,0.605305224,0.103101436,0.29159334,0.605305283,0.103101424,0.291593293,3.40E+00,9.42E-01,2.73E+01,1.83E-02,1.11E+01,1.51E+00,1.39E+01,1.90E+00
3.51E+02,-3.30E+01,6.00E+00,3.00E+01,4.04E+06,3.36E+06,0.00E+00,1.43E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.32E+06,1.17E+06,3.50E+05,7.61E+05,1.04E+05,1.40E+03,2.55E+03,1.82E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.57E+02,2.20E+03,6.81E+02,3.22E+00,2.57E+02,1.12E-05,2.57E+02,4.00E+00,2.57E+02,4.05E-08,0.544517557,0.359058444,0.096423999,0.544517601,0.359058682,0.096423716,3.13E+00,7.24E-02,1.53E+03,2.34E-05,1.20E+04,1.63E+03,2.60E+04,3.56E+03
3.52E+02,-3.00E+01,6.00E+00,3.00E+01,4.02E+06,3.42E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.35E+06,1.18E+06,3.37E+05,7.84E+05,1.07E+05,1.41E+03,2.46E+03,1.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.58E+02,1.66E+03,6.90E+02,2.40E+00,2.58E+02,1.11E-05,2.58E+02,5.00E+00,2.58E+02,4.11E-03,0.557690874,0.340470229,0.101838897,0.557690647,0.340470586,0.101838767,3.13E+00,1.07E-01,9.04E+02,5.20E-03,1.15E+04,1.56E+03,2.69E+04,3.69E+03
3.53E+02,-2.70E+01,6.00E+00,3.00E+01,4.06E+06,3.56E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.39E+06,1.22E+06,3.29E+05,8.18E+05,1.12E+05,1.61E+03,2.49E+03,1.85E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.59E+02,1.23E+03,7.17E+02,1.72E+00,2.59E+02,1.10E-05,2.59E+02,3.00E+00,2.59E+02,2.22E-03,0.57007167,0.322488794,0.107439536,0.570071554,0.322488992,0.107439453,3.12E+00,2.78E-01,4.67E+02,2.85E-03,1.12E+04,1.52E+03,2.82E+04,3.87E+03
3.54E+02,-2.40E+01,6.00E+00,3.00E+01,4.05E+06,3.60E+06,0.00E+00,1.36E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.40E+06,1.23E+06,3.15E+05,8.32E+05,1.15E+05,1.69E+03,2.56E+03,2.04E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.60E+02,1.12E+03,7.25E+02,1.55E+00,2.60E+02,1.11E-05,2.60E+02,2.00E+00,2.60E+02,1.76E-04,0.581633768,0.30512804,0.113238192,0.581633701,0.305128114,0.113238184,3.13E+00,4.05E-01,3.90E+02,4.69E-04,1.07E+04,1.45E+03,2.88E+04,3.95E+03
3.55E+02,-2.10E+01,6.00E+00,3.00E+01,4.05E+06,3.73E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.42E+06,1.24E+06,3.05E+05,8.64E+05,1.19E+05,1.80E+03,2.44E+03,2.00E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.61E+02,1.14E+03,7.47E+02,1.53E+00,2.61E+02,1.12E-05,2.61E+02,1.00E+00,2.61E+02,3.79E-05,0.592303382,0.288479441,0.119217177,0.592303556,0.288479209,0.119217234,3.12E+00,4.21E-01,3.89E+02,2.26E-04,1.02E+04,1.38E+03,3.01E+04,4.12E+03
3.56E+02,-1.80E+01,6.00E+00,3.00E+01,4.04E+06,3.66E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.39E+06,1.22E+06,2.83E+05,8.53E+05,1.18E+05,1.76E+03,2.45E+03,1.97E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.62E+02,1.11E+03,7.30E+02,1.52E+00,2.62E+02,1.11E-05,2.62E+02,1.00E+00,2.62E+02,3.10E-05,0.602090379,0.2725091,0.125400521,0.602090672,0.272508677,0.12540065,3.12E+00,4.29E-01,3.73E+02,2.30E-04,9.41E+03,1.28E+03,2.99E+04,4.09E+03
3.57E+02,-1.50E+01,6.00E+00,3.00E+01,4.02E+06,3.58E+06,0.00E+00,1.41E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.34E+06,1.18E+06,2.61E+05,8.36E+05,1.17E+05,1.75E+03,2.44E+03,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.63E+02,1.07E+03,7.11E+02,1.51E+00,2.63E+02,1.12E-05,2.63E+02,1.00E+00,2.63E+02,3.29E-05,0.610943377,0.257285383,0.13177124,0.610942721,0.257285876,0.131771403,3.12E+00,4.35E-01,3.57E+02,2.25E-04,8.61E+03,1.17E+03,2.94E+04,4.03E+03
3.58E+02,-1.20E+01,6.00E+00,3.00E+01,4.02E+06,3.57E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.32E+06,1.17E+06,2.45E+05,8.35E+05,1.17E+05,1.99E+03,2.44E+03,1.96E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.64E+02,1.06E+03,7.06E+02,1.50E+00,2.64E+02,1.13E-05,2.64E+02,1.00E+00,2.64E+02,3.55E-05,0.618867878,0.242787686,0.138344436,0.618867606,0.24278799,0.138344405,3.12E+00,4.41E-01,3.52E+02,4.02E-04,8.04E+03,1.09E+03,2.95E+04,4.04E+03
3.59E+02,-9.00E+00,6.00E+00,3.00E+01,4.00E+06,3.54E+06,0.00E+00,1.40E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.29E+06,1.14E+06,2.29E+05,8.27E+05,1.17E+05,1.99E+03,2.39E+03,2.03E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.65E+02,1.04E+03,6.97E+02,1.49E+00,2.65E+02,1.12E-05,2.65E+02,2.00E+00,2.65E+02,3.24E-05,0.625871265,0.228992191,0.145136544,0.625870986,0.228992635,0.145136379,3.11E+00,4.48E-01,3.40E+02,2.79E-04,7.37E+03,1.00E+03,2.93E+04,4.02E+03
3.60E+02,-6.00E+00,6.00E+00,3.00E+01,4.00E+06,3.55E+06,0.00E+00,1.40E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.28E+06,1.13E+06,2.15E+05,8.28E+05,1.17E+05,2.03E+03,2.23E+03,1.98E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.66E+02,1.03E+03,6.96E+02,1.48E+00,2.66E+02,1.14E-05,2.66E+02,1.00E+00,2.66E+02,3.06E-05,0.631931885,0.215937599,0.152130516,0.631931686,0.215938093,0.152130221,3.11E+00,4.53E-01,3.32E+02,2.42E-04,6.93E+03,9.43E+02,2.94E+04,4.03E+03
3.61E+02,-3.00E+00,6.00E+00,3.00E+01,4.06E+06,3.66E+06,0.00E+00,1.43E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.31E+06,1.15E+06,2.08E+05,8.48E+05,1.20E+05,2.13E+03,2.28E+03,2.06E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.67E+02,1.05E+03,7.14E+02,1.48E+00,2.67E+02,1.14E-05,2.67E+02,1.00E+00,2.67E+02,3.64E-05,0.637077111,0.203567205,0.159355684,0.637076761,0.203567188,0.159356051,3.11E+00,4.61E-01,3.37E+02,2.74E-04,6.64E+03,9.04E+02,3.03E+04,4.16E+03
3.62E+02,0.00E+00,6.00E+00,3.00E+01,4.05E+06,3.70E+06,0.00E+00,1.42E+07,1.19E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.30E+06,1.15E+06,1.98E+05,8.54E+05,1.22E+05,2.36E+03,2.28E+03,2.08E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.68E+02,1.06E+03,7.19E+02,1.47E+00,2.68E+02,1.15E-05,2.68E+02,1.00E+00,2.68E+02,3.70E-05,0.641299884,0.191904561,0.166795556,0.641300213,0.191903967,0.166795821,3.10E+00,4.69E-01,3.36E+02,2.58E-04,6.27E+03,8.53E+02,3.06E+04,4.20E+03
3.63E+02,3.00E+00,6.00E+00,3.00E+01,4.05E+06,3.80E+06,0.00E+00,1.41E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.31E+06,1.16E+06,1.92E+05,8.69E+05,1.24E+05,2.48E+03,2.23E+03,2.13E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.69E+02,1.07E+03,7.35E+02,1.46E+00,2.69E+02,1.16E-05,2.69E+02,1.00E+00,2.69E+02,3.23E-05,0.644625448,0.180906573,0.174467979,0.644625482,0.180906533,0.174467986,3.10E+00,4.78E-01,3.38E+02,2.76E-04,5.99E+03,8.15E+02,3.12E+04,4.27E+03
3.64E+02,6.00E+00,6.00E+00,3.00E+01,4.05E+06,3.76E+06,0.00E+00,1.44E+07,1.20E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.27E+06,1.13E+06,1.79E+05,8.48E+05,1.22E+05,2.55E+03,2.24E+03,2.22E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,2.70E+02,1.05E+03,7.22E+02,1.45E+00,2.70E+02,1.15E-05,2.70E+02,1.00E+00,2.70E+02,3.14E-05,0.647073761,0.170533455,0.182392784,0.647073689,0.170533183,0.182393128,3.09E+00,4.83E-01,3.25E+02,2.40E-04,5.55E+03,7.55E+02,3.04E+04,4.17E+03
