# register#,plate_x,plate_y,Seconds,i0,i1,mon,bstop,Omron,CH6,    CH7,TEMP,marccd,ICRxT,OCRxT,ROI1,ROI2,ROI3,ROI4,ROI5,ROI6,ROI7,ROI8,ROI9,    ROI10,RIO11,ROI12,ROI13,SWX,CCD1,CTEMP,Timer,pd1,pd2,pd3,pd4,pd5,pd6,pd7,    pd8,pd9,pd10,pd11,pd12,pd13,pd14,pd15,pd16,scan#,Imax,Iave,ratio,scan#,texture,scan#,peak_num,scan#, neighbor_distance,Co,Fe,Zr,Co_adjusted,Fe_adjusted,Zr_adjusted,# peak_position, peak_width, peak_intensity,distance_2d,# Fe_alpha,Fe_beta,Co_alpha,Co_beta
1.44E+02,2.10E+01,-2.10E+01,3.00E+01,4.03E+06,5.01E+06,0.00E+00,1.41E+07,1.06E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.19E+05,7.55E+05,3.75E+05,2.46E+05,3.12E+04,5.39E+03,1.69E+03,3.69E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.20E+01,1.10E+03,7.60E+02,1.45E+00,7.20E+01,1.60E-05,7.20E+01,0.00E+00,7.20E+01,5.18E-05,0.14104316,0.407537322,0.451419518,0.150668677,0.382880156,0.466451167,2.70E+00,7.14E-01,2.56E+02,2.78E-04,1.37E+04,1.87E+03,6.25E+03,8.56E+02
1.45E+02,2.40E+01,-2.10E+01,3.00E+01,4.03E+06,5.00E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.85E+05,7.26E+05,3.53E+05,2.41E+05,3.08E+04,5.53E+03,1.59E+03,3.70E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.30E+01,1.09E+03,7.54E+02,1.45E+00,7.30E+01,1.62E-05,7.30E+01,0.00E+00,7.30E+01,5.52E-05,0.141633807,0.386630989,0.471735204,0.15201888,0.364213883,0.483767237,2.67E+00,6.98E-01,2.67E+02,2.51E-04,1.30E+04,1.77E+03,6.23E+03,8.54E+02
1.46E+02,2.70E+01,-2.10E+01,3.00E+01,4.02E+06,4.97E+06,0.00E+00,1.42E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,7.58E+05,7.02E+05,3.30E+05,2.35E+05,3.05E+04,5.58E+03,1.59E+03,3.71E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.40E+01,1.08E+03,7.45E+02,1.45E+00,7.40E+01,1.62E-05,7.40E+01,1.00E+00,7.40E+01,9.79E-10,0.141851729,0.366280707,0.491867563,0.153055057,0.346114293,0.500830651,2.65E+00,6.62E-01,2.73E+02,2.23E-05,1.21E+04,1.64E+03,6.16E+03,8.44E+02
1.52E+02,-3.00E+01,-1.80E+01,3.00E+01,4.06E+06,5.05E+06,0.00E+00,1.39E+07,1.06E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.67E+06,1.43E+06,1.09E+06,3.41E+05,2.68E+04,2.67E+03,3.48E+03,2.77E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.50E+01,2.53E+03,9.48E+02,2.67E+00,7.50E+01,1.22E-05,7.50E+01,3.00E+00,7.50E+01,4.25E-08,0.08746142,0.779153587,0.133384993,0.092338214,0.743175324,0.164486462,3.07E+00,9.39E-02,1.48E+03,-5.00E-05,4.06E+04,5.52E+03,4.85E+03,6.64E+02
1.53E+02,-2.70E+01,-1.80E+01,3.00E+01,4.07E+06,5.05E+06,0.00E+00,1.39E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.61E+06,1.39E+06,1.04E+06,3.38E+05,2.78E+04,2.84E+03,3.32E+03,2.89E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.60E+01,1.65E+03,9.36E+02,1.77E+00,7.60E+01,1.14E-05,7.60E+01,3.00E+00,7.60E+01,3.47E-03,0.092457759,0.761912672,0.145629569,0.097437765,0.72507584,0.177486394,3.05E+00,3.18E-01,6.23E+02,4.34E-03,3.88E+04,5.28E+03,5.01E+03,6.86E+02
1.54E+02,-2.40E+01,-1.80E+01,3.00E+01,4.06E+06,5.04E+06,0.00E+00,1.39E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.55E+06,1.34E+06,9.87E+05,3.34E+05,2.83E+04,2.93E+03,3.24E+03,2.73E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.70E+01,1.40E+03,9.14E+02,1.53E+00,7.70E+01,1.23E-05,7.70E+01,1.00E+00,7.70E+01,3.47E-04,0.097490226,0.743827758,0.158682016,0.102574894,0.706300656,0.19112445,3.03E+00,4.60E-01,4.88E+02,5.60E-04,3.66E+04,4.98E+03,5.16E+03,7.08E+02
1.55E+02,-2.10E+01,-1.80E+01,3.00E+01,4.05E+06,5.03E+06,0.00E+00,1.39E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.50E+06,1.30E+06,9.36E+05,3.31E+05,2.90E+04,3.10E+03,3.03E+03,2.90E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.80E+01,1.35E+03,8.99E+02,1.50E+00,7.80E+01,1.26E-05,7.80E+01,1.00E+00,7.80E+01,3.74E-05,0.102507523,0.724996436,0.172496041,0.107703008,0.686967458,0.205329534,3.02E+00,4.81E-01,4.58E+02,1.94E-04,3.47E+04,4.72E+03,5.33E+03,7.31E+02
1.56E+02,-1.80E+01,-1.80E+01,3.00E+01,4.05E+06,5.01E+06,0.00E+00,1.40E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.43E+06,1.25E+06,8.84E+05,3.26E+05,2.94E+04,3.35E+03,2.94E+03,2.92E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,7.90E+01,1.31E+03,8.84E+02,1.49E+00,7.90E+01,1.28E-05,7.90E+01,1.00E+00,7.90E+01,3.57E-05,0.107491087,0.705403003,0.18710591,0.112808588,0.667076021,0.220115391,3.01E+00,5.01E-01,4.33E+02,2.12E-04,3.27E+04,4.45E+03,5.53E+03,7.57E+02
1.57E+02,-1.50E+01,-1.80E+01,3.00E+01,4.04E+06,4.99E+06,0.00E+00,1.39E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.36E+06,1.20E+06,8.31E+05,3.21E+05,3.01E+04,3.37E+03,2.78E+03,2.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.00E+01,1.27E+03,8.66E+02,1.46E+00,8.00E+01,1.32E-05,8.00E+01,1.00E+00,8.00E+01,4.12E-05,0.112386217,0.685171809,0.202441974,0.117841319,0.646763675,0.235395006,3.00E+00,5.19E-01,4.05E+02,2.40E-04,3.08E+04,4.19E+03,6.08E+03,8.33E+02
1.58E+02,-1.20E+01,-1.80E+01,3.00E+01,4.04E+06,4.98E+06,0.00E+00,1.40E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,1.32E+06,1.17E+06,7.86E+05,3.17E+05,3.09E+04,3.49E+03,2.76E+03,2.99E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.10E+01,1.23E+03,8.55E+02,1.44E+00,8.10E+01,1.33E-05,8.10E+01,1.00E+00,8.10E+01,4.74E-05,0.117162993,0.664337925,0.218499082,0.122778045,0.626073971,0.251147984,2.98E+00,5.41E-01,3.79E+02,2.14E-04,2.91E+04,3.95E+03,6.18E+03,8.47E+02
1.59E+02,-9.00E+00,-1.80E+01,3.00E+01,4.04E+06,4.99E+06,0.00E+00,1.40E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.27E+06,1.13E+06,7.44E+05,3.14E+05,3.16E+04,3.75E+03,2.69E+03,3.10E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.20E+01,1.20E+03,8.47E+02,1.42E+00,8.20E+01,1.36E-05,8.20E+01,1.00E+00,8.20E+01,4.80E-05,0.121789374,0.642943813,0.235266814,0.127594453,0.605054576,0.267350971,2.97E+00,5.54E-01,3.45E+02,2.07E-04,2.75E+04,3.74E+03,6.46E+03,8.85E+02
1.60E+02,-6.00E+00,-1.80E+01,3.00E+01,4.06E+06,5.01E+06,0.00E+00,1.40E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.22E+06,1.09E+06,7.04E+05,3.11E+05,3.20E+04,3.96E+03,2.41E+03,3.20E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.30E+01,1.19E+03,8.41E+02,1.41E+00,8.30E+01,1.38E-05,8.30E+01,1.00E+00,8.30E+01,4.67E-05,0.126211468,0.621145713,0.25264282,0.132242683,0.583860532,0.283896785,2.96E+00,5.78E-01,3.23E+02,1.89E-04,2.60E+04,3.53E+03,6.65E+03,9.11E+02
1.61E+02,-3.00E+00,-1.80E+01,3.00E+01,4.08E+06,5.03E+06,0.00E+00,1.40E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,1.17E+06,1.05E+06,6.64E+05,3.09E+05,3.24E+04,4.05E+03,2.46E+03,3.28E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.40E+01,1.18E+03,8.34E+02,1.42E+00,8.40E+01,1.40E-05,8.40E+01,1.00E+00,8.40E+01,4.42E-05,0.130407518,0.598963735,0.270628747,0.136707658,0.562510191,0.300782152,2.93E+00,6.15E-01,3.05E+02,2.03E-04,2.46E+04,3.34E+03,6.76E+03,9.26E+02
1.62E+02,0.00E+00,-1.80E+01,3.00E+01,4.06E+06,4.99E+06,0.00E+00,1.40E+07,1.06E+05,0.00E+00,0.00E+00,0.00E+00,3.48E+01,1.13E+06,1.01E+06,6.18E+05,3.02E+05,3.32E+04,4.16E+03,2.31E+03,3.32E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.50E+01,1.16E+03,8.19E+02,1.42E+00,8.50E+01,1.43E-05,8.50E+01,1.00E+00,8.50E+01,3.91E-05,0.134327709,0.576568146,0.289104145,0.140946294,0.541162032,0.317891674,2.91E+00,6.42E-01,2.82E+02,2.19E-04,2.28E+04,3.10E+03,6.93E+03,9.50E+02
1.63E+02,3.00E+00,-1.80E+01,3.00E+01,4.05E+06,5.00E+06,0.00E+00,1.41E+07,1.06E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.08E+06,9.74E+05,5.81E+05,2.98E+05,3.28E+04,4.51E+03,2.30E+03,3.36E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.60E+01,1.16E+03,8.12E+02,1.43E+00,8.60E+01,1.45E-05,8.60E+01,1.00E+00,8.60E+01,3.66E-05,0.137947875,0.554022323,0.308029801,0.144940545,0.519868328,0.335191126,2.89E+00,6.84E-01,2.66E+02,2.58E-04,2.14E+04,2.91E+03,6.61E+03,9.05E+02
1.64E+02,6.00E+00,-1.80E+01,3.00E+01,4.04E+06,5.02E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.04E+06,9.41E+05,5.45E+05,2.93E+05,3.33E+04,4.56E+03,2.13E+03,3.39E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.70E+01,1.15E+03,8.03E+02,1.43E+00,8.70E+01,1.46E-05,8.70E+01,1.00E+00,8.70E+01,3.28E-05,0.141244386,0.531389408,0.327366206,0.148672054,0.498677484,0.352650462,2.86E+00,7.17E-01,2.54E+02,3.18E-04,2.01E+04,2.74E+03,6.68E+03,9.15E+02
1.65E+02,9.00E+00,-1.80E+01,3.00E+01,4.04E+06,5.01E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.98E+05,9.06E+05,5.10E+05,2.88E+05,3.36E+04,4.69E+03,2.08E+03,3.42E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.80E+01,1.14E+03,7.95E+02,1.43E+00,8.80E+01,1.49E-05,8.80E+01,1.00E+00,8.80E+01,3.15E-05,0.144182105,0.508845114,0.346972781,0.152108863,0.477740749,0.370150388,2.83E+00,7.37E-01,2.46E+02,3.02E-04,1.88E+04,2.56E+03,6.80E+03,9.31E+02
1.66E+02,1.20E+01,-1.80E+01,3.00E+01,4.03E+06,4.98E+06,0.00E+00,1.27E+07,1.06E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.54E+05,8.69E+05,4.75E+05,2.82E+05,3.32E+04,4.85E+03,2.00E+03,3.47E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,8.90E+01,1.13E+03,7.86E+02,1.44E+00,8.90E+01,1.51E-05,8.90E+01,1.00E+00,8.90E+01,3.20E-05,0.146750214,0.486410583,0.366839203,0.155244735,0.457063796,0.387691469,2.80E+00,7.53E-01,2.43E+02,2.45E-04,1.75E+04,2.38E+03,6.83E+03,9.35E+02
1.67E+02,1.50E+01,-1.80E+01,3.00E+01,4.03E+06,4.99E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,9.12E+05,8.34E+05,4.42E+05,2.74E+05,3.32E+04,4.79E+03,1.86E+03,3.49E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.00E+01,1.12E+03,7.76E+02,1.44E+00,9.00E+01,1.53E-05,9.00E+01,0.00E+00,9.00E+01,3.27E-05,0.148924644,0.464254623,0.386820733,0.158056166,0.436783638,0.405160196,2.78E+00,7.50E-01,2.41E+02,2.30E-04,1.63E+04,2.21E+03,6.78E+03,9.28E+02
1.68E+02,1.80E+01,-1.80E+01,3.00E+01,4.04E+06,4.97E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,8.74E+05,8.02E+05,4.14E+05,2.67E+05,3.28E+04,5.02E+03,1.87E+03,3.54E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.10E+01,1.11E+03,7.66E+02,1.44E+00,9.10E+01,1.56E-05,9.10E+01,0.00E+00,9.10E+01,3.64E-05,0.150699949,0.442426097,0.406873954,0.160537376,0.416928472,0.422534152,2.75E+00,7.43E-01,2.41E+02,2.55E-04,1.52E+04,2.07E+03,6.77E+03,9.28E+02
1.69E+02,2.10E+01,-1.80E+01,3.00E+01,4.07E+06,5.02E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,8.45E+05,7.78E+05,3.87E+05,2.62E+05,3.29E+04,5.28E+03,1.77E+03,3.60E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.20E+01,1.11E+03,7.66E+02,1.45E+00,9.20E+01,1.58E-05,9.20E+01,0.00E+00,9.20E+01,4.26E-05,0.152071126,0.420969159,0.426959714,0.16268487,0.397520638,0.439794492,2.73E+00,7.22E-01,2.45E+02,2.71E-04,1.41E+04,1.92E+03,6.70E+03,9.18E+02
1.70E+02,2.40E+01,-1.80E+01,3.00E+01,4.06E+06,5.02E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,8.13E+05,7.50E+05,3.63E+05,2.57E+05,3.28E+04,5.26E+03,1.64E+03,3.64E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.30E+01,1.10E+03,7.61E+02,1.45E+00,9.30E+01,1.61E-05,9.30E+01,0.00E+00,9.30E+01,4.88E-05,0.153033458,0.400026007,0.446940535,0.164488272,0.378670459,0.456841268,2.70E+00,7.16E-01,2.54E+02,3.42E-04,1.32E+04,1.79E+03,6.72E+03,9.20E+02
1.71E+02,2.70E+01,-1.80E+01,3.00E+01,4.06E+06,5.02E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.52E+01,7.84E+05,7.25E+05,3.40E+05,2.52E+05,3.29E+04,5.45E+03,1.63E+03,3.55E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.40E+01,1.09E+03,7.55E+02,1.45E+00,9.40E+01,1.63E-05,9.40E+01,0.00E+00,9.40E+01,5.67E-05,0.153592076,0.379589455,0.466818469,0.165952338,0.360355687,0.473691975,2.68E+00,6.96E-01,2.59E+02,3.56E-04,1.24E+04,1.68E+03,6.70E+03,9.18E+02
1.72E+02,3.00E+01,-1.80E+01,3.00E+01,4.05E+06,5.00E+06,0.00E+00,1.41E+07,1.05E+05,0.00E+00,0.00E+00,0.00E+00,3.49E+01,7.64E+05,7.07E+05,3.18E+05,2.46E+05,3.22E+04,5.54E+03,1.59E+03,3.66E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.50E+01,1.09E+03,7.48E+02,1.45E+00,9.50E+01,1.64E-05,9.50E+01,0.00E+00,9.50E+01,-4.16E-08,0.153752343,0.359780494,0.486467164,0.167074054,0.342669936,0.490256011,2.65E+00,6.73E-01,2.69E+02,-1.19E-05,1.15E+04,1.57E+03,6.65E+03,9.11E+02
1.77E+02,-3.00E+01,-1.50E+01,3.00E+01,4.05E+06,5.01E+06,0.00E+00,1.39E+07,1.06E+05,0.00E+00,0.00E+00,0.00E+00,3.50E+01,1.73E+06,1.47E+06,1.12E+06,3.54E+05,2.82E+04,2.51E+03,3.39E+03,2.62E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.60E+01,3.05E+03,9.53E+02,3.20E+00,9.60E+01,1.25E-05,9.60E+01,3.00E+00,9.60E+01,-4.80E-08,0.091173495,0.785472643,0.123353863,0.096000539,0.752824745,0.151174715,3.07E+00,6.94E-02,2.10E+03,-2.65E-05,4.12E+04,5.61E+03,5.08E+03,6.96E+02
1.78E+02,-2.70E+01,-1.50E+01,3.00E+01,4.05E+06,5.02E+06,0.00E+00,1.39E+07,1.04E+05,0.00E+00,0.00E+00,0.00E+00,3.51E+01,1.66E+06,1.42E+06,1.06E+06,3.52E+05,2.88E+04,2.67E+03,3.40E+03,2.70E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.70E+01,2.16E+03,9.41E+02,2.30E+00,9.70E+01,1.20E-05,9.70E+01,3.00E+00,9.70E+01,4.25E-03,0.096526167,0.768721976,0.134751857,0.101497524,0.735227433,0.163275043,3.07E+00,1.49E-01,1.03E+03,5.22E-03,3.92E+04,5.34E+03,5.32E+03,7.29E+02
1.79E+02,-2.40E+01,-1.50E+01,3.00E+01,4.04E+06,5.01E+06,0.00E+00,1.40E+07,1.06E+05,0.00E+00,0.00E+00,0.00E+00,3.53E+01,1.59E+06,1.37E+06,1.01E+06,3.50E+05,2.96E+04,2.86E+03,3.24E+03,2.88E+03,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,0.00E+00,9.80E+01,1.49E+03,9.21E+02,1.62E+00,9.80E+01,1.21E-05,9.80E+01,3.00E+00,9.80E+01,2.06E-03,0.10193927,0.751136815,0.146923915,0.107059855,0.716942977,0.175997167,3.04E+00,4.14E-01,5.39E+02,2.63E-03,3.72E+04,5.06E+03,5.51E+03,7.54E+02
